section,name,url,classification,status,final_url,content_type,playlist_latency_ms,playlist_bytes,manifest_level,segment_attempted,segment_ok,encrypted_hint,segment_statuses,segment_latency_ms,error,checked_at
大陆,黑龙江卫视,https://345.lishuhang.com/yspw09.m3u8,http_error,502,https://345.lishuhang.com/yspw09.m3u8,text/plain; charset=utf-8,3320.9,48,none,0,0,False,[],[],,2026-08-15T14:36:18+00:00
大陆,海南卫视,https://345.lishuhang.com/yspw10.m3u8,http_error,502,https://345.lishuhang.com/yspw10.m3u8,text/plain; charset=utf-8,2567.7,48,none,0,0,False,[],[],,2026-08-15T14:36:18+00:00
大陆,重庆卫视,https://345.lishuhang.com/yspw11.m3u8,transport_ok,200,https://345.lishuhang.com/yspw11.m3u8?media=1,application/vnd.apple.mpegurl,3948.1,662,master+media,1,1,False,[200],[3535.4],,2026-08-15T14:36:19+00:00
大陆,深圳卫视,https://345.lishuhang.com/yspw12.m3u8,http_error,502,https://345.lishuhang.com/yspw12.m3u8,text/plain; charset=utf-8,3332.9,48,none,0,0,False,[],[],,2026-08-15T14:36:20+00:00
大陆,四川卫视,https://345.lishuhang.com/yspw13.m3u8,http_error,502,https://345.lishuhang.com/yspw13.m3u8,text/plain; charset=utf-8,2951.0,48,none,0,0,False,[],[],,2026-08-15T14:36:20+00:00
大陆,河南卫视,https://345.lishuhang.com/yspw14.m3u8,http_error,502,https://345.lishuhang.com/yspw14.m3u8,text/plain; charset=utf-8,4575.4,48,none,0,0,False,[],[],,2026-08-15T14:36:21+00:00
大陆,福建东南卫视,https://345.lishuhang.com/yspw15.m3u8,http_error,502,https://345.lishuhang.com/yspw15.m3u8,text/plain; charset=utf-8,2724.0,48,none,0,0,False,[],[],,2026-08-15T14:36:21+00:00
大陆,贵州卫视,https://345.lishuhang.com/yspw16.m3u8,http_error,502,https://345.lishuhang.com/yspw16.m3u8,text/plain; charset=utf-8,2657.4,48,none,0,0,False,[],[],,2026-08-15T14:36:21+00:00
大陆,江西卫视,https://345.lishuhang.com/yspw17.m3u8,http_error,502,https://345.lishuhang.com/yspw17.m3u8,text/plain; charset=utf-8,2523.5,48,none,0,0,False,[],[],,2026-08-15T14:36:21+00:00
大陆,辽宁卫视,https://345.lishuhang.com/yspw18.m3u8,http_error,502,https://345.lishuhang.com/yspw18.m3u8,text/plain; charset=utf-8,4790.7,48,none,0,0,False,[],[],,2026-08-15T14:36:23+00:00
大陆,安徽卫视,https://345.lishuhang.com/yspw19.m3u8,transport_ok,200,https://345.lishuhang.com/yspw19.m3u8?media=1,application/vnd.apple.mpegurl,8890.4,662,master+media,1,1,False,[200],[12883.8],,2026-08-15T14:36:23+00:00
大陆,河北卫视,https://345.lishuhang.com/yspw20.m3u8,http_error,502,https://345.lishuhang.com/yspw20.m3u8,text/plain; charset=utf-8,3913.4,48,none,0,0,False,[],[],,2026-08-15T14:36:24+00:00
大陆,山东卫视,https://345.lishuhang.com/yspw21.m3u8,http_error,502,https://345.lishuhang.com/yspw21.m3u8,text/plain; charset=utf-8,3751.0,48,none,0,0,False,[],[],,2026-08-15T14:36:24+00:00
大陆,天津卫视,https://345.lishuhang.com/yspw22.m3u8,http_error,502,https://345.lishuhang.com/yspw22.m3u8,text/plain; charset=utf-8,2844.4,48,none,0,0,False,[],[],,2026-08-15T14:36:24+00:00
大陆,吉林卫视,https://345.lishuhang.com/yspw23.m3u8,http_error,502,https://345.lishuhang.com/yspw23.m3u8,text/plain; charset=utf-8,2269.7,48,none,0,0,False,[],[],,2026-08-15T14:36:25+00:00
大陆,陕西卫视,https://345.lishuhang.com/yspw24.m3u8,http_error,502,https://345.lishuhang.com/yspw24.m3u8,text/plain; charset=utf-8,5631.8,48,none,0,0,False,[],[],,2026-08-15T14:36:25+00:00
大陆,宁夏卫视,https://345.lishuhang.com/yspw25.m3u8,http_error,502,https://345.lishuhang.com/yspw25.m3u8,text/plain; charset=utf-8,3350.0,48,none,0,0,False,[],[],,2026-08-15T14:36:26+00:00
大陆,内蒙古卫视,https://345.lishuhang.com/yspw26.m3u8,http_error,502,https://345.lishuhang.com/yspw26.m3u8,text/plain; charset=utf-8,5521.2,48,none,0,0,False,[],[],,2026-08-15T14:36:27+00:00
